,Unnamed: 0,상품명,가격,상품번호,상품상태,브랜드,원산지,세부제품특징,사용부위,사용시간,제품형태,용량,용기형태,피부타입,주요제품특징,모델명,제조사,혜택조건,세트수량,반품안심케어 가입 안내,이벤트,제조일자,유효일자,기타,사은품,PA지수,자외선차단지수,성분,종류,세트구성,매수,구분,url
69,0,얼라이브랩 센텔라 드레싱 파우더 벌크업 / 시카 파우더 12ml,"15,000",5702532827,신상품,얼라이브랩,국산,"저자극, 부드러운 발림, 피부강화, 피지조절, 피부진정","페이스용, 스팟","밤, 낮",,,,,트러블케어,,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000012777/products/5702532827
70,0,이니스프리 블랙티 유스 인핸싱 앰플 대용량 50mL/ 탄력 주름개선 수분 에센스 세럼,"53,000",5047606858,신상품,이니스프리,국내,"피부강화, 피부투명, 안티에이징, 영양공급, 피부탄력",페이스용,"밤, 낮",,50ml(g),,모든피부용,"촉촉함(수분공급), 흡수력",이니스프리 블랙티 유스 인핸싱 앰플 50mL,㈜코스비전,,,,"트루케어,클렌저,클렌징폼",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100550450/products/5047606858
71,0,[스킨푸드] 캐롯 카로틴 수딩 토너 300ml_당근토너,"24,000",7550021675,신상품,,국산(경기도 안성시),"각질케어, 피지케어, 피부진정, 피부결정돈, 유수분밸런스조절",페이스용,,,,,,촉촉함(수분공급),,아이피어리스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/7550021675
72,0,1+1+추가할인 / 달바 비건 더블 세럼 30mlX2병 / 화이트 트러플 고농축 탄력 광채 100시간 보습,"144,000",5079267405,신상품,달바,국산,"저자극, 안티에이징, 주름케어, 피부탄력, 영양공급","페이스용, 넥","낮, 밤",액상형,,,,"촉촉함(수분공급), 흡수력",,비앤비코리아,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100002853/products/5079267405
73,0,[벤튼] 스네일비 하이콘텐트 스킨 150ml,"19,000",3668824449,신상품,벤튼,국산,"유수분밸런스조절, 피부탄력, 피부결정돈, 피부진정","페이스용, T존","낮, 밤",액상형,150ml(g),,"모든피부용, 중건성, 민감성",촉촉함(수분공급),스네일비 하이콘텐트 스킨 150ml,제품 내 별도 표기,,,반품안심케어에 가입된 상품입니다. 반품/교환 시 무료교환/무료반품 제공,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009763/products/3668824449
74,0,이니스프리 레티놀 시카 흔적 앰플 대용량 50mL / 트러블 잡티 모공 저자극 수분 민감성,"57,000",5978046567,신상품,이니스프리,국내,"유수분밸런스조절, 각질케어, 피부강화, 피부투명, 저자극",페이스용,"낮, 밤",로션형,50ml(g),펌프형,모든피부용,"촉촉함(수분공급), 트러블케어, 흡수력",이니스프리 레티놀 시카 흔적 앰플 [대용량] / 트러블 잡티 모공 케어 저자극 수분앰플 민감성피부,코스비전,,,,"수분앰플,트러블,흔적앰플,진정앰플,시카앰플",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100550450/products/5978046567
75,0,라비앙 기초 주름 미백 관리 4종세트,"270,000",7238716957,신상품,,국산,,,,,,,,"촉촉함(수분공급), 저자극",,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101672368/products/7238716957
76,0,[파파레서피] 블레미쉬 효소 파우더 클렌저 50g 저자극 클렌징 효소세안제 쌀뜨물세안 각질제거 약산성클렌징 파우더워시 PHA,"18,000",5490285804,신상품,파파레서피,국산,"약산성, 각질케어, 피지케어, 화이트헤드케어, 노폐물 제거",페이스용,,,50ml(g),,모든피부용,"세정력, 저자극",블레미쉬 효소 파우더 클렌저 50g,,,,,,,,리미티드에디션,,,,,,,,,https://shopping.naver.com/beauty/stores/1000013684/products/5490285804
77,0,[알림받기쿠폰][2개묶음] 토리든 다이브인 저분자 히알루론산 세럼 50ml,"44,000",4690141253,신상품,토리든,국산,"저자극, 피부탄력, 피부강화",페이스용,"낮, 밤",,,펌프형,,"촉촉함(수분공급), 흡수력",다이브인 저분자 히알루론산 세럼 50ml,세레코,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100137085/products/4690141253
78,0,1+1 / 달바 비건 워터풀 선쿠션 25g / 빅사이즈 쿨링 촉촉 프레쉬 자외선 차단,"84,000",6576398072,신상품,달바,국산,"부드러운 발림, 쿨링감, 알콜 프리, 저자극",,,,,,모든피부용,촉촉함(수분공급),,한국콜마,,,,,,,,,PA++++,SPF 50+ PA++++,,,,,,https://shopping.naver.com/beauty/stores/100002853/products/6576398072
79,0,나인위시스  하이드라 앰플 Ⅱ / 1위 수분앰플,"19,500",5114976286,신상품,,국산,"저자극, 유수분밸런스조절",페이스용,"낮, 밤",액상형,,,,촉촉함(수분공급),,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009273/products/5114976286
80,0,이니스프리 블랙티 유스 인핸싱 앰플 대용량 50mL/ 탄력 주름개선 수분 에센스 세럼,"53,000",5047606858,신상품,이니스프리,국내,"피부강화, 피부투명, 안티에이징, 영양공급, 피부탄력",페이스용,"밤, 낮",,50ml(g),,모든피부용,"촉촉함(수분공급), 흡수력",이니스프리 블랙티 유스 인핸싱 앰플 50mL,㈜코스비전,,,,"트루케어,클렌저,클렌징폼",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100550450/products/5047606858
81,0,[스킨푸드] 캐롯 카로틴 수딩 토너 300ml_당근토너,"24,000",7550021675,신상품,,국산(경기도 안성시),"각질케어, 피지케어, 피부진정, 피부결정돈, 유수분밸런스조절",페이스용,,,,,,촉촉함(수분공급),,아이피어리스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/7550021675
82,0,1+1+추가할인 / 달바 비건 더블 세럼 30mlX2병 / 화이트 트러플 고농축 탄력 광채 100시간 보습,"144,000",5079267405,신상품,달바,국산,"저자극, 안티에이징, 주름케어, 피부탄력, 영양공급","페이스용, 넥","낮, 밤",액상형,,,,"촉촉함(수분공급), 흡수력",,비앤비코리아,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100002853/products/5079267405
83,0,[벤튼] 스네일비 하이콘텐트 스킨 150ml,"19,000",3668824449,신상품,벤튼,국산,"유수분밸런스조절, 피부탄력, 피부결정돈, 피부진정","페이스용, T존","낮, 밤",액상형,150ml(g),,"모든피부용, 중건성, 민감성",촉촉함(수분공급),스네일비 하이콘텐트 스킨 150ml,제품 내 별도 표기,,,반품안심케어에 가입된 상품입니다. 반품/교환 시 무료교환/무료반품 제공,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009763/products/3668824449
84,0,이니스프리 레티놀 시카 흔적 앰플 대용량 50mL / 트러블 잡티 모공 저자극 수분 민감성,"57,000",5978046567,신상품,이니스프리,국내,"유수분밸런스조절, 각질케어, 피부강화, 피부투명, 저자극",페이스용,"낮, 밤",로션형,50ml(g),펌프형,모든피부용,"촉촉함(수분공급), 트러블케어, 흡수력",이니스프리 레티놀 시카 흔적 앰플 [대용량] / 트러블 잡티 모공 케어 저자극 수분앰플 민감성피부,코스비전,,,,"수분앰플,트러블,흔적앰플,진정앰플,시카앰플",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100550450/products/5978046567
85,0,라비앙 기초 주름 미백 관리 4종세트,"270,000",7238716957,신상품,,국산,,,,,,,,"촉촉함(수분공급), 저자극",,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101672368/products/7238716957
86,0,[파파레서피] 블레미쉬 효소 파우더 클렌저 50g 저자극 클렌징 효소세안제 쌀뜨물세안 각질제거 약산성클렌징 파우더워시 PHA,"18,000",5490285804,신상품,파파레서피,국산,"약산성, 각질케어, 피지케어, 화이트헤드케어, 노폐물 제거",페이스용,,,50ml(g),,모든피부용,"세정력, 저자극",블레미쉬 효소 파우더 클렌저 50g,,,,,,,,리미티드에디션,,,,,,,,,https://shopping.naver.com/beauty/stores/1000013684/products/5490285804
87,0,[알림받기쿠폰][2개묶음] 토리든 다이브인 저분자 히알루론산 세럼 50ml,"44,000",4690141253,신상품,토리든,국산,"저자극, 피부탄력, 피부강화",페이스용,"낮, 밤",,,펌프형,,"촉촉함(수분공급), 흡수력",다이브인 저분자 히알루론산 세럼 50ml,세레코,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100137085/products/4690141253
88,0,1+1 / 달바 비건 워터풀 선쿠션 25g / 빅사이즈 쿨링 촉촉 프레쉬 자외선 차단,"84,000",6576398072,신상품,달바,국산,"부드러운 발림, 쿨링감, 알콜 프리, 저자극",,,,,,모든피부용,촉촉함(수분공급),,한국콜마,,,,,,,,,PA++++,SPF 50+ PA++++,,,,,,https://shopping.naver.com/beauty/stores/100002853/products/6576398072
89,0,나인위시스  하이드라 앰플 Ⅱ / 1위 수분앰플,"19,500",5114976286,신상품,,국산,"저자극, 유수분밸런스조절",페이스용,"낮, 밤",액상형,,,,촉촉함(수분공급),,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009273/products/5114976286
90,0,디오메르 데일리 톤업 선크림 70ml (SPF50 PA+++),"35,000",2728580384,신상품,디오메르,국산,"피부톤보정, 지속력, 밀착력, 윤기부여, 메이크업베이스 겸용",페이스용,,,,,모든피부용,"촉촉함(수분공급), 부드러운 발림",,(주)가시,,,,,,,,,PA+++,SPF50ml,,,,,,https://shopping.naver.com/beauty/stores/1000022565/products/2728580384
91,0,1+1+추가10% / 달바 비건 더블 세럼 올인원 멀티밤 10g / 올인원 더블 세럼 / 탄력 보습 생기 콜라겐,"84,000",5995118784,신상품,달바,국산,"피부탄력, 윤기부여, 화이트닝, 주름케어, 안티에이징","아이용, 페이스용",,밤형,,,,"촉촉함(수분공급), 저자극, 부드러운 발림",,한국콜마,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100002853/products/5995118784
92,0,이니스프리 콜라겐 펩타이드 탄력 앰플 크림 50mL / 수분 모공크림 안티에이징,"39,000",7215674726,신상품,이니스프리,한국,"흡수력, 모공케어, 안티에이징, 피부탄력, 주름케어",페이스용,"낮, 밤",크림형,50ml(g),,"모든피부용, 민감성","촉촉함(수분공급), 저자극, 부드러운 발림",이니스프리 콜라겐 펩타이드 탄력 앰플 크림 50mL,코스비전,,,,"콜라겐크림,영안티에이징,탄력,보습,앰플",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100550450/products/7215674726
93,0,"[2개묶음] 교차선택가능_코스알엑스 원스텝 패드 3종 70매_토너패드, 오리지널패드, 수분패드, 그린패드","35,000",6410903623,신상품,코스알엑스,국산,"각질케어, 상쾌함, 피지케어, 피부결정돈, 유수분밸런스조절",페이스용,"밤, 낮",,,,,촉촉함(수분공급),토너패드,코스알엑스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009871/products/6410903623
94,0,[메디플라워] 대용량 모델링팩 콜라겐 500g+팩도구 4종,"15,000",3441456911,신상품,메디플라워,국산,"피지케어, 피부결정돈, 영양공급, 피부진정, 노폐물 제거",페이스용,,가루형,,파우치형,모든피부용,"촉촉함(수분공급), 저자극, 각질케어",[메디플라워]모델링팩 500g,에스엘코스메틱,네이버단독,,,,,,,팩도구 4종세트,,,,,,,,https://shopping.naver.com/beauty/stores/100030729/products/3441456911
95,0,디오메르 데일리 선크림 70ml (SPF50),"35,000",1002966122,신상품,디오메르,국산,"피부톤보정, 지속력, 밀착력, 메이크업베이스 겸용, 윤기부여",페이스용,,,,,,"촉촉함(수분공급), 부드러운 발림",,(주)가시,,,,,,,,,PA+++,SPF50ml,,,,,,https://shopping.naver.com/beauty/stores/1000022565/products/1002966122
96,0,비플레인 녹두 풀-케어 세트,"67,000",6827473601,신상품,비플레인,국산,"각질케어, 피지케어, 모공케어, 피부결정돈, 유수분밸런스조절",,,,,,모든피부용,"촉촉함(수분공급), 트러블케어, 저자극",,한국콜마,네이버단독,3종세트,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100571074/products/6827473601
97,0,[스킨푸드][로열허니15ml증정] 로열허니 프로폴리스 인리치 에센스 50ml,"32,000",5036314476,신상품,스킨푸드,대한민국,"주름케어, 저자극, 안티에이징, 피부탄력, 영양공급","페이스용, 팔자주름","낮, 밤",액상형,50ml(g),,모든피부용,"촉촉함(수분공급), 흡수력",로열허니 프로폴리스 인리치 에센스 50ml,스킨푸드,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/5036314476
98,0,JM솔루션 꿀광 로얄 프로폴리스 마스크팩 블랙 30ml 1매,"2,000",5860203658,신상품,제이엠솔루션,국산,"피부탄력, 밀착력, 영양공급",페이스용,,시트형,30ml(g),,"모든피부용, 건성",촉촉함(수분공급),꿀광 로얄 프로폴리스 마스크 30ml,한국콜마,,,,"👉소식알림 2,000원 👉중복할인 10%",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100373046/products/5860203658
99,0,[스킨푸드][당근비누20g증정]  캐롯 카로틴 릴리프 크림 70ml _당근크림,"32,000",5049248549,신상품,,대한민국,"트러블케어, 피부진정",페이스용,"낮, 밤",스크럽형,,,,"저자극, 부드러운 발림",,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/5049248549
100,0,디오메르 데일리 톤업 선크림 70ml (SPF50 PA+++),"35,000",2728580384,신상품,디오메르,국산,"피부톤보정, 지속력, 밀착력, 윤기부여, 메이크업베이스 겸용",페이스용,,,,,모든피부용,"촉촉함(수분공급), 부드러운 발림",,(주)가시,,,,,,,,,PA+++,SPF50ml,,,,,,https://shopping.naver.com/beauty/stores/1000022565/products/2728580384
101,0,1+1+추가10% / 달바 비건 더블 세럼 올인원 멀티밤 10g / 올인원 더블 세럼 / 탄력 보습 생기 콜라겐,"84,000",5995118784,신상품,달바,국산,"피부탄력, 윤기부여, 화이트닝, 주름케어, 안티에이징","아이용, 페이스용",,밤형,,,,"촉촉함(수분공급), 저자극, 부드러운 발림",,한국콜마,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100002853/products/5995118784
102,0,이니스프리 콜라겐 펩타이드 탄력 앰플 크림 50mL / 수분 모공크림 안티에이징,"39,000",7215674726,신상품,이니스프리,한국,"흡수력, 모공케어, 안티에이징, 피부탄력, 주름케어",페이스용,"낮, 밤",크림형,50ml(g),,"모든피부용, 민감성","촉촉함(수분공급), 저자극, 부드러운 발림",이니스프리 콜라겐 펩타이드 탄력 앰플 크림 50mL,코스비전,,,,"콜라겐크림,영안티에이징,탄력,보습,앰플",,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100550450/products/7215674726
103,0,"[2개묶음] 교차선택가능_코스알엑스 원스텝 패드 3종 70매_토너패드, 오리지널패드, 수분패드, 그린패드","35,000",6410903623,신상품,코스알엑스,국산,"각질케어, 상쾌함, 피지케어, 피부결정돈, 유수분밸런스조절",페이스용,"밤, 낮",,,,,촉촉함(수분공급),토너패드,코스알엑스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009871/products/6410903623
104,0,[메디플라워] 대용량 모델링팩 콜라겐 500g+팩도구 4종,"15,000",3441456911,신상품,메디플라워,국산,"피지케어, 피부결정돈, 영양공급, 피부진정, 노폐물 제거",페이스용,,가루형,,파우치형,모든피부용,"촉촉함(수분공급), 저자극, 각질케어",[메디플라워]모델링팩 500g,에스엘코스메틱,네이버단독,,,,,,,팩도구 4종세트,,,,,,,,https://shopping.naver.com/beauty/stores/100030729/products/3441456911
105,0,디오메르 데일리 선크림 70ml (SPF50),"35,000",1002966122,신상품,디오메르,국산,"피부톤보정, 지속력, 밀착력, 메이크업베이스 겸용, 윤기부여",페이스용,,,,,,"촉촉함(수분공급), 부드러운 발림",,(주)가시,,,,,,,,,PA+++,SPF50ml,,,,,,https://shopping.naver.com/beauty/stores/1000022565/products/1002966122
106,0,비플레인 녹두 풀-케어 세트,"67,000",6827473601,신상품,비플레인,국산,"각질케어, 피지케어, 모공케어, 피부결정돈, 유수분밸런스조절",,,,,,모든피부용,"촉촉함(수분공급), 트러블케어, 저자극",,한국콜마,네이버단독,3종세트,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100571074/products/6827473601
107,0,[스킨푸드][로열허니15ml증정] 로열허니 프로폴리스 인리치 에센스 50ml,"32,000",5036314476,신상품,스킨푸드,대한민국,"주름케어, 저자극, 안티에이징, 피부탄력, 영양공급","페이스용, 팔자주름","낮, 밤",액상형,50ml(g),,모든피부용,"촉촉함(수분공급), 흡수력",로열허니 프로폴리스 인리치 에센스 50ml,스킨푸드,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/5036314476
